Date,Cured,Deaths,Confirmed
20-04-2020,129,17,1176
20-04-2020,66,12,339
21-04-2020,11,0,16
21-04-2020,96,22,757
21-04-2020,1,0,1
21-04-2020,19,1,35
21-04-2020,42,2,114
21-04-2020,13,0,26
21-04-2020,25,0,36
21-04-2020,431,47,2081
21-04-2020,7,0,7
21-04-2020,131,77,2066
21-04-2020,127,3,254
21-04-2020,16,1,39
21-04-2020,71,5,368
21-04-2020,0,2,46
21-04-2020,114,17,415
21-04-2020,291,3,408
21-04-2020,14,0,18
21-04-2020,127,76,1540
21-04-2020,572,232,4669
21-04-2020,2,0,2
21-04-2020,0,1,11
21-04-2020,0,0,1
21-04-2020,0,0,0
21-04-2020,24,1,74
21-04-2020,3,0,7
21-04-2020,39,16,245
21-04-2020,205,25,1576
21-04-2020,457,17,1520
21-04-2020,190,23,919
21-04-2020,1,0,2
21-04-2020,18,0,46
21-04-2020,140,20,1294
21-04-2020,73,12,392
22-04-2020,11,0,17
22-04-2020,120,24,813
22-04-2020,1,0,1
22-04-2020,19,1,35
22-04-2020,46,2,126
22-04-2020,14,0,27
22-04-2020,26,0,36
22-04-2020,611,47,2156
22-04-2020,7,0,7
22-04-2020,144,95,2272
22-04-2020,127,3,254
22-04-2020,16,1,39
22-04-2020,81,5,380
22-04-2020,0,3,45
22-04-2020,129,17,425
22-04-2020,323,3,427
22-04-2020,14,0,18
22-04-2020,148,80,1592
22-04-2020,722,251,5221
22-04-2020,2,0,2
22-04-2020,0,1,12
22-04-2020,0,0,1
22-04-2020,30,1,82
22-04-2020,3,0,7
22-04-2020,49,16,251
22-04-2020,230,25,1801
22-04-2020,635,18,1596
22-04-2020,194,23,945
22-04-2020,1,0,2
22-04-2020,19,0,46
22-04-2020,165,21,1412
22-04-2020,73,15,423
23-04-2020,11,0,18
23-04-2020,141,27,895
23-04-2020,1,0,1
23-04-2020,19,1,35
23-04-2020,46,2,148
23-04-2020,14,0,27
23-04-2020,28,0,36
23-04-2020,724,48,2248
23-04-2020,7,0,7
23-04-2020,179,103,2407
23-04-2020,140,3,262
23-04-2020,18,1,40
23-04-2020,92,5,407
23-04-2020,8,3,49
23-04-2020,141,17,443
23-04-2020,324,3,438
23-04-2020,14,0,18
23-04-2020,148,81,1695
23-04-2020,789,269,5652
23-04-2020,2,0,2
23-04-2020,0,1,12
23-04-2020,0,0,1
23-04-2020,32,1,83
23-04-2020,3,0,7
23-04-2020,65,16,277
23-04-2020,230,27,1890
23-04-2020,662,18,1629
23-04-2020,197,24,960
23-04-2020,1,0,2
23-04-2020,23,0,46
23-04-2020,187,21,1509
23-04-2020,79,15,456
24-04-2020,11,0,22
24-04-2020,145,29,955
24-04-2020,1,0,1
24-04-2020,19,1,36
24-04-2020,46,2,176
24-04-2020,14,0,27
24-04-2020,28,0,36
24-04-2020,808,50,2376
24-04-2020,7,0,7
24-04-2020,258,112,2624
24-04-2020,156,3,272
24-04-2020,18,1,40
24-04-2020,92,5,427
24-04-2020,8,3,55
24-04-2020,150,18,463
24-04-2020,324,3,448
24-04-2020,14,0,18
24-04-2020,203,83,1852
24-04-2020,840,283,6430
24-04-2020,2,0,2
24-04-2020,0,1,12
24-04-2020,0,0,1
24-04-2020,33,1,90
24-04-2020,3,0,7
24-04-2020,65,16,277
24-04-2020,230,27,1964
24-04-2020,752,20,1683
24-04-2020,253,26,984
24-04-2020,1,0,2
24-04-2020,24,0,47
24-04-2020,206,24,1604
24-04-2020,103,15,514
25-04-2020,11,0,27
25-04-2020,171,31,1061
25-04-2020,1,0,1
25-04-2020,19,1,36
25-04-2020,46,2,228
25-04-2020,15,0,28
25-04-2020,30,0,36
25-04-2020,857,53,2514
25-04-2020,7,0,7
25-04-2020,265,127,2815
25-04-2020,156,3,272
25-04-2020,18,1,40
25-04-2020,109,5,454
25-04-2020,9,3,59
25-04-2020,153,18,489
25-04-2020,331,4,451
25-04-2020,14,0,20
25-04-2020,210,92,1952
25-04-2020,957,301,6817
25-04-2020,2,0,2
25-04-2020,0,1,12
25-04-2020,0,0,1
25-04-2020,33,1,94
25-04-2020,3,0,7
25-04-2020,67,17,298
25-04-2020,230,27,2034
25-04-2020,866,22,1755
25-04-2020,253,26,984
25-04-2020,1,0,2
25-04-2020,25,0,48
25-04-2020,248,26,1778
25-04-2020,103,18,571
26-04-2020,11,0,33
26-04-2020,231,31,1097
26-04-2020,1,0,1
26-04-2020,19,1,36
26-04-2020,46,2,251
26-04-2020,17,0,30
26-04-2020,32,0,37
26-04-2020,869,54,2625
26-04-2020,7,0,7
26-04-2020,282,133,3071
26-04-2020,176,3,289
26-04-2020,22,1,40
26-04-2020,112,6,494
26-04-2020,13,3,67
26-04-2020,177,18,501
26-04-2020,338,4,458
26-04-2020,14,0,20
26-04-2020,210,99,2096
26-04-2020,1076,323,7628
26-04-2020,2,0,2
26-04-2020,0,1,12
26-04-2020,0,0,1
26-04-2020,34,1,103
26-04-2020,3,0,7
26-04-2020,67,17,298
26-04-2020,493,33,2083
26-04-2020,960,23,1821
26-04-2020,280,26,991
26-04-2020,2,0,2
26-04-2020,26,0,50
26-04-2020,289,29,1843
26-04-2020,105,18,611
27-04-2020,11,0,33
27-04-2020,235,31,1177
27-04-2020,1,0,1
27-04-2020,27,1,36
27-04-2020,56,2,277
27-04-2020,17,0,30
27-04-2020,32,0,37
27-04-2020,877,54,2918
27-04-2020,7,0,7
27-04-2020,313,151,3301
27-04-2020,176,3,289
27-04-2020,22,1,40
27-04-2020,137,6,523
27-04-2020,13,3,82
27-04-2020,188,20,511
27-04-2020,342,4,469
27-04-2020,14,0,20
27-04-2020,302,106,2168
27-04-2020,1188,342,8068
27-04-2020,2,0,2
27-04-2020,0,1,12
27-04-2020,0,0,1
27-04-2020,35,1,108
27-04-2020,3,0,8
27-04-2020,71,18,313
27-04-2020,518,41,2185
27-04-2020,1020,24,1885
27-04-2020,280,26,1002
27-04-2020,2,0,2
27-04-2020,33,0,51
27-04-2020,335,31,1955
27-04-2020,105,20,649
28-04-2020,11,0,33
28-04-2020,258,31,1259
28-04-2020,1,0,1
28-04-2020,27,1,38
28-04-2020,57,2,346
28-04-2020,17,0,40
28-04-2020,32,0,37
28-04-2020,877,54,3108
28-04-2020,7,0,7
28-04-2020,394,162,3548
28-04-2020,183,3,296
28-04-2020,22,1,40
28-04-2020,164,7,546
28-04-2020,17,3,103
28-04-2020,198,20,520
28-04-2020,355,4,482
28-04-2020,16,0,22
28-04-2020,361,113,2368
28-04-2020,1282,369,8590
28-04-2020,2,0,2
28-04-2020,0,1,12
28-04-2020,0,0,1
28-04-2020,37,1,118
28-04-2020,3,0,8
28-04-2020,71,18,313
28-04-2020,669,46,2262
28-04-2020,1101,24,1937
28-04-2020,321,26,1004
28-04-2020,2,0,2
28-04-2020,33,0,51
28-04-2020,400,31,2043
28-04-2020,109,20,697
29-04-2020,15,0,33
29-04-2020,287,31,1332
29-04-2020,1,0,1
29-04-2020,27,1,38
29-04-2020,64,2,383
29-04-2020,17,0,56
29-04-2020,34,0,38
29-04-2020,1078,54,3314
29-04-2020,7,0,7
29-04-2020,434,181,3774
29-04-2020,209,3,310
29-04-2020,25,1,40
29-04-2020,176,8,565
29-04-2020,19,3,105
29-04-2020,215,20,532
29-04-2020,359,4,486
29-04-2020,16,0,22
29-04-2020,377,119,2561
29-04-2020,1388,400,9318
29-04-2020,2,0,2
29-04-2020,0,1,12
29-04-2020,0,0,1
29-04-2020,38,1,119
29-04-2020,3,0,8
29-04-2020,71,19,322
29-04-2020,768,51,2364
29-04-2020,1168,25,2058
29-04-2020,367,26,1012
29-04-2020,2,0,2
29-04-2020,34,0,54
29-04-2020,477,36,2115
29-04-2020,119,22,725
30-04-2020,15,0,33
30-04-2020,321,31,1403
30-04-2020,1,0,1
30-04-2020,29,1,42
30-04-2020,65,2,403
30-04-2020,17,0,56
30-04-2020,36,0,38
30-04-2020,1092,56,3439
30-04-2020,7,0,7
30-04-2020,527,197,4082
30-04-2020,209,3,310
30-04-2020,25,1,40
30-04-2020,192,8,581
30-04-2020,19,3,107
30-04-2020,223,21,557
30-04-2020,369,4,496
30-04-2020,16,0,22
30-04-2020,461,130,2660
30-04-2020,1593,432,9915
30-04-2020,2,0,2
30-04-2020,0,1,12
30-04-2020,0,0,1
30-04-2020,39,1,128
30-04-2020,5,0,8
30-04-2020,90,19,357
30-04-2020,768,51,2438
30-04-2020,1210,27,2162
30-04-2020,367,26,1012
30-04-2020,2,0,2
30-04-2020,36,0,55
30-04-2020,513,39,2203
30-04-2020,124,22,758
01-05-2020,16,0,33
01-05-2020,403,33,1463
01-05-2020,1,0,1
01-05-2020,29,1,42
01-05-2020,82,2,426
01-05-2020,17,0,56
01-05-2020,36,0,40
01-05-2020,1094,59,3515
01-05-2020,7,0,7
01-05-2020,613,214,4395
01-05-2020,209,3,313
01-05-2020,28,1,40
01-05-2020,216,8,614
01-05-2020,20,3,111
01-05-2020,235,22,576
01-05-2020,383,4,497
01-05-2020,16,0,22
01-05-2020,482,137,2719
01-05-2020,1773,459,10498
01-05-2020,2,0,2
01-05-2020,0,1,12
01-05-2020,0,0,1
01-05-2020,41,1,143
01-05-2020,5,0,8
01-05-2020,90,19,357
01-05-2020,836,58,2584
01-05-2020,1258,27,2323
01-05-2020,441,26,1039
01-05-2020,2,0,2
01-05-2020,36,0,57
01-05-2020,555,41,2281
01-05-2020,139,33,795
02-05-2020,16,0,33
02-05-2020,403,33,1463
02-05-2020,1,0,1
02-05-2020,32,1,43
02-05-2020,98,3,471
02-05-2020,17,0,88
02-05-2020,36,0,43
02-05-2020,1167,61,3738
02-05-2020,7,0,7
02-05-2020,735,236,4721
02-05-2020,227,4,360
02-05-2020,30,1,40
02-05-2020,247,8,639
02-05-2020,20,3,111
02-05-2020,251,22,589
02-05-2020,392,4,497
02-05-2020,17,0,22
02-05-2020,524,145,2719
02-05-2020,1879,485,11506
02-05-2020,2,0,2
02-05-2020,0,1,12
02-05-2020,0,0,1
02-05-2020,55,1,149
02-05-2020,5,0,8
02-05-2020,90,19,480
02-05-2020,1116,62,2666
02-05-2020,1312,28,2526
02-05-2020,441,26,1039
02-05-2020,2,0,2
02-05-2020,36,0,58
02-05-2020,654,42,2328
02-05-2020,139,33,795
03-05-2020,17,0,33
03-05-2020,488,33,1583
03-05-2020,1,0,1
03-05-2020,32,1,43
03-05-2020,117,4,482
03-05-2020,19,0,94
03-05-2020,36,0,43
03-05-2020,1256,64,4122
03-05-2020,7,0,7
03-05-2020,896,262,5055
03-05-2020,227,4,394
03-05-2020,33,1,40
03-05-2020,254,8,666
03-05-2020,22,3,115
03-05-2020,282,25,606
03-05-2020,400,4,500
03-05-2020,17,0,40
03-05-2020,798,156,2846
03-05-2020,2000,521,12296
03-05-2020,2,0,2
03-05-2020,0,1,12
03-05-2020,0,0,1
03-05-2020,56,1,160
03-05-2020,5,0,8
03-05-2020,112,20,772
03-05-2020,1121,65,2772
03-05-2020,1341,29,2757
03-05-2020,458,28,1063
03-05-2020,2,0,4
03-05-2020,39,0,59
03-05-2020,698,43,2626
03-05-2020,151,33,922
04-05-2020,32,0,33
04-05-2020,524,36,1650
04-05-2020,1,0,1
04-05-2020,32,1,43
04-05-2020,125,4,517
04-05-2020,19,0,94
04-05-2020,36,0,57
04-05-2020,1362,64,4549
04-05-2020,7,0,7
04-05-2020,1042,290,5428
04-05-2020,245,5,442
04-05-2020,34,1,40
04-05-2020,287,8,701
04-05-2020,22,3,115
04-05-2020,304,26,642
04-05-2020,401,4,500
04-05-2020,17,0,41
04-05-2020,798,165,2942
04-05-2020,2115,548,12974
04-05-2020,2,0,2
04-05-2020,0,1,12
04-05-2020,0,0,1
04-05-2020,60,1,163
04-05-2020,5,0,8
04-05-2020,117,21,1102
04-05-2020,1356,71,2886
04-05-2020,1379,30,3023
04-05-2020,490,29,1082
04-05-2020,2,0,16
04-05-2020,39,1,60
04-05-2020,758,45,2742
04-05-2020,151,35,963
05-05-2020,32,0,33
05-05-2020,589,36,1717
05-05-2020,1,0,1
05-05-2020,32,1,43
05-05-2020,130,4,529
05-05-2020,21,1,102
05-05-2020,36,0,58
05-05-2020,1431,64,4898
05-05-2020,7,0,7
05-05-2020,1195,319,5804
05-05-2020,254,6,517
05-05-2020,38,1,41
05-05-2020,303,8,726
05-05-2020,27,3,115
05-05-2020,324,28,659
05-05-2020,462,4,500
05-05-2020,17,0,41
05-05-2020,1000,176,3049
05-05-2020,2465,583,14541
05-05-2020,2,0,2
05-05-2020,10,1,12
05-05-2020,0,0,1
05-05-2020,60,1,170
05-05-2020,6,0,9
05-05-2020,128,23,1233
05-05-2020,1394,77,3061
05-05-2020,1409,31,3550
05-05-2020,585,29,1085
05-05-2020,2,0,29
05-05-2020,39,1,60
05-05-2020,944,53,2859
05-05-2020,218,133,1259
06-05-2020,32,0,33
06-05-2020,589,36,1717
06-05-2020,1,0,1
06-05-2020,32,1,43
06-05-2020,142,4,536
06-05-2020,21,1,111
06-05-2020,36,0,59
06-05-2020,0,0,1
06-05-2020,1468,64,5104
06-05-2020,7,0,7
06-05-2020,1381,368,6245
06-05-2020,256,6,548
06-05-2020,38,2,42
06-05-2020,320,8,741
06-05-2020,33,3,125
06-05-2020,331,29,671
06-05-2020,462,4,502
06-05-2020,17,0,41
06-05-2020,1000,176,3049
06-05-2020,2819,617,15525
06-05-2020,2,0,2
06-05-2020,10,1,12
06-05-2020,0,0,1
06-05-2020,60,1,175
06-05-2020,6,0,9
06-05-2020,133,25,1451
06-05-2020,1525,89,3158
06-05-2020,1485,33,4058
06-05-2020,585,29,1096
06-05-2020,2,0,43
06-05-2020,39,1,61
06-05-2020,987,56,2880
06-05-2020,364,140,1344
07-05-2020,32,0,33
07-05-2020,729,36,1777
07-05-2020,1,0,1
07-05-2020,32,1,45
07-05-2020,188,4,542
07-05-2020,21,1,120
07-05-2020,36,0,59
07-05-2020,0,0,1
07-05-2020,1542,65,5532
07-05-2020,7,0,7
07-05-2020,1500,396,6625
07-05-2020,260,7,594
07-05-2020,38,2,45
07-05-2020,322,8,775
07-05-2020,37,3,127
07-05-2020,354,29,693
07-05-2020,469,4,503
07-05-2020,17,0,41
07-05-2020,1099,185,3138
07-05-2020,3094,651,16758
07-05-2020,2,0,2
07-05-2020,10,1,12
07-05-2020,0,0,1
07-05-2020,61,2,185
07-05-2020,6,0,9
07-05-2020,135,27,1516
07-05-2020,1596,92,3317
07-05-2020,1516,35,4829
07-05-2020,628,29,1107
07-05-2020,2,0,43
07-05-2020,39,1,61
07-05-2020,1130,60,2998
07-05-2020,364,144,1456
08-05-2020,33,0,33
08-05-2020,780,38,1847
08-05-2020,1,0,1
08-05-2020,34,1,54
08-05-2020,246,5,550
08-05-2020,21,1,135
08-05-2020,38,0,59
08-05-2020,0,0,1
08-05-2020,1931,66,5980
08-05-2020,7,0,7
08-05-2020,1709,425,7012
08-05-2020,260,7,625
08-05-2020,38,2,46
08-05-2020,335,9,793
08-05-2020,41,3,132
08-05-2020,366,30,705
08-05-2020,474,4,503
08-05-2020,17,0,42
08-05-2020,1231,193,3252
08-05-2020,3301,694,17974
08-05-2020,2,0,2
08-05-2020,10,1,12
08-05-2020,0,0,1
08-05-2020,62,2,219
08-05-2020,6,0,9
08-05-2020,149,28,1644
08-05-2020,1596,97,3427
08-05-2020,1547,37,5409
08-05-2020,650,29,1123
08-05-2020,2,0,65
08-05-2020,39,1,61
08-05-2020,1250,62,3071
08-05-2020,364,151,1548
09-05-2020,33,0,33
09-05-2020,842,41,1887
09-05-2020,1,0,1
09-05-2020,34,1,59
09-05-2020,297,5,571
09-05-2020,21,1,150
09-05-2020,38,0,59
09-05-2020,0,0,1
09-05-2020,2020,68,6318
09-05-2020,7,0,7
09-05-2020,1872,449,7402
09-05-2020,279,8,647
09-05-2020,38,2,50
09-05-2020,364,9,823
09-05-2020,52,3,132
09-05-2020,376,30,753
09-05-2020,484,4,503
09-05-2020,17,0,42
09-05-2020,1349,200,3341
09-05-2020,3470,731,19063
09-05-2020,2,0,2
09-05-2020,10,1,12
09-05-2020,0,0,1
09-05-2020,63,2,271
09-05-2020,6,0,9
09-05-2020,152,29,1731
09-05-2020,1916,101,3579
09-05-2020,1605,40,6009
09-05-2020,700,29,1133
09-05-2020,2,0,118
09-05-2020,46,1,63
09-05-2020,1387,66,3214
09-05-2020,364,160,1678
10-05-2020,33,0,33
10-05-2020,887,44,1930
10-05-2020,1,0,1
10-05-2020,34,2,63
10-05-2020,322,5,591
10-05-2020,24,2,169
10-05-2020,43,0,59
10-05-2020,0,0,1
10-05-2020,2020,73,6542
10-05-2020,7,0,7
10-05-2020,2091,472,7796
10-05-2020,290,9,675
10-05-2020,38,2,50
10-05-2020,368,9,836
10-05-2020,78,3,156
10-05-2020,386,30,794
10-05-2020,485,4,505
10-05-2020,17,0,42
10-05-2020,1676,215,3614
10-05-2020,3800,779,20228
10-05-2020,2,0,2
10-05-2020,10,1,13
10-05-2020,1,0,1
10-05-2020,63,2,294
10-05-2020,6,0,9
10-05-2020,157,31,1762
10-05-2020,2026,106,3708
10-05-2020,1824,44,6535
10-05-2020,750,30,1163
10-05-2020,2,0,134
10-05-2020,46,1,67
10-05-2020,1499,74,3373
10-05-2020,372,171,1786
11-05-2020,33,0,33
11-05-2020,925,45,1980
11-05-2020,1,0,1
11-05-2020,34,2,63
11-05-2020,365,6,696
11-05-2020,24,2,169
11-05-2020,49,0,59
11-05-2020,0,0,1
11-05-2020,2069,73,6923
11-05-2020,7,0,7
11-05-2020,2545,493,8194
11-05-2020,300,10,703
11-05-2020,39,2,55
11-05-2020,383,9,861
11-05-2020,78,3,157
11-05-2020,424,31,848
11-05-2020,489,4,512
11-05-2020,21,0,42
11-05-2020,1676,215,3614
11-05-2020,4199,832,22171
11-05-2020,2,0,2
11-05-2020,10,1,13
11-05-2020,1,0,1
11-05-2020,68,3,377
11-05-2020,6,0,9
11-05-2020,166,31,1823
11-05-2020,2176,107,3814
11-05-2020,1959,47,7204
11-05-2020,750,30,1196
11-05-2020,2,0,150
11-05-2020,46,1,68
11-05-2020,1653,74,3467
11-05-2020,417,185,1939
12-05-2020,33,0,33
12-05-2020,975,45,2018
12-05-2020,1,0,1
12-05-2020,34,2,65
12-05-2020,377,6,747
12-05-2020,24,2,174
12-05-2020,53,0,59
12-05-2020,0,0,1
12-05-2020,2129,73,7233
12-05-2020,7,0,7
12-05-2020,2780,513,8541
12-05-2020,337,11,730
12-05-2020,39,2,59
12-05-2020,427,10,879
12-05-2020,78,3,160
12-05-2020,426,31,862
12-05-2020,489,4,519
12-05-2020,21,0,42
12-05-2020,1747,221,3785
12-05-2020,4786,868,23401
12-05-2020,2,0,2
12-05-2020,10,1,13
12-05-2020,1,0,1
12-05-2020,85,3,414
12-05-2020,6,0,12
12-05-2020,168,31,1877
12-05-2020,2264,113,3988
12-05-2020,2051,53,8002
12-05-2020,800,30,1275
12-05-2020,2,0,152
12-05-2020,46,1,68
12-05-2020,1758,80,3573
12-05-2020,499,190,2063
13-05-2020,33,0,33
13-05-2020,1056,46,2090
13-05-2020,1,0,1
13-05-2020,39,2,65
13-05-2020,383,6,831
13-05-2020,28,3,187
13-05-2020,54,0,59
13-05-2020,0,0,1
13-05-2020,2512,86,7639
13-05-2020,7,0,7
13-05-2020,3246,537,8903
13-05-2020,342,11,780
13-05-2020,39,2,65
13-05-2020,455,10,934
13-05-2020,79,3,172
13-05-2020,433,31,925
13-05-2020,489,4,524
13-05-2020,21,0,42
13-05-2020,1860,225,3986
13-05-2020,5125,921,24427
13-05-2020,2,0,2
13-05-2020,10,1,13
13-05-2020,1,0,1
13-05-2020,116,3,437
13-05-2020,9,1,13
13-05-2020,171,32,1914
13-05-2020,2378,117,4126
13-05-2020,2134,61,8718
13-05-2020,830,32,1326
13-05-2020,2,0,154
13-05-2020,46,1,69
13-05-2020,1873,82,3664
13-05-2020,612,198,2173
14-05-2020,33,0,33
14-05-2020,1142,47,2137
14-05-2020,1,0,1
14-05-2020,39,2,80
14-05-2020,388,7,940
14-05-2020,28,3,187
14-05-2020,55,0,59
14-05-2020,0,0,1
14-05-2020,2858,106,7998
14-05-2020,7,0,7
14-05-2020,3562,566,9267
14-05-2020,418,11,793
14-05-2020,39,2,66
14-05-2020,466,11,971
14-05-2020,79,3,173
14-05-2020,451,33,959
14-05-2020,490,4,534
14-05-2020,22,0,43
14-05-2020,2004,232,4173
14-05-2020,5547,975,25922
14-05-2020,2,0,2
14-05-2020,10,1,13
14-05-2020,1,0,1
14-05-2020,143,3,538
14-05-2020,9,1,13
14-05-2020,200,32,1924
14-05-2020,2459,121,4328
14-05-2020,2176,64,9227
14-05-2020,940,34,1367
14-05-2020,16,0,155
14-05-2020,46,1,72
14-05-2020,1902,83,3729
14-05-2020,702,207,2290
15-05-2020,33,0,33
15-05-2020,1192,48,2205
15-05-2020,1,0,1
15-05-2020,39,2,87
15-05-2020,411,7,994
15-05-2020,37,3,191
15-05-2020,56,0,60
15-05-2020,0,0,1
15-05-2020,3045,115,8470
15-05-2020,7,0,14
15-05-2020,3753,586,9591
15-05-2020,439,11,818
15-05-2020,39,2,74
15-05-2020,485,11,983
15-05-2020,87,3,197
15-05-2020,460,35,987
15-05-2020,491,4,560
15-05-2020,22,0,43
15-05-2020,2171,237,4426
15-05-2020,6059,1019,27524
15-05-2020,2,0,3
15-05-2020,11,1,13
15-05-2020,1,0,1
15-05-2020,158,3,611
15-05-2020,9,1,13
15-05-2020,223,32,1935
15-05-2020,2580,125,4534
15-05-2020,2240,66,9674
15-05-2020,950,34,1414
15-05-2020,29,0,156
15-05-2020,50,1,78
15-05-2020,2072,88,3902
15-05-2020,768,215,2377
16-05-2020,33,0,33
16-05-2020,1252,48,2307
16-05-2020,1,0,1
16-05-2020,41,2,90
16-05-2020,438,7,1018
16-05-2020,37,3,191
16-05-2020,56,0,66
16-05-2020,0,0,1
16-05-2020,3518,123,8895
16-05-2020,7,0,15
16-05-2020,4035,606,9931
16-05-2020,439,11,818
16-05-2020,39,3,76
16-05-2020,513,11,1013
16-05-2020,87,3,203
16-05-2020,480,36,1056
16-05-2020,492,4,576
16-05-2020,22,0,43
16-05-2020,2283,239,4595
16-05-2020,6564,1068,29100
16-05-2020,2,0,3
16-05-2020,11,1,13
16-05-2020,1,0,1
16-05-2020,166,3,672
16-05-2020,9,1,13
16-05-2020,305,32,1935
16-05-2020,2677,125,4727
16-05-2020,2599,71,10108
16-05-2020,959,34,1454
16-05-2020,42,0,156
16-05-2020,51,1,82
16-05-2020,2165,95,4057
16-05-2020,829,225,2461
17-05-2020,33,0,33
17-05-2020,1353,49,2355
17-05-2020,1,0,1
17-05-2020,41,2,92
17-05-2020,453,7,1179
17-05-2020,51,3,191
17-05-2020,56,0,67
17-05-2020,0,0,1
17-05-2020,3926,129,9333
17-05-2020,7,0,17
17-05-2020,4308,625,10988
17-05-2020,514,13,887
17-05-2020,43,3,78
17-05-2020,542,12,1121
17-05-2020,113,3,217
17-05-2020,496,36,1092
17-05-2020,495,4,587
17-05-2020,22,0,43
17-05-2020,2315,243,4789
17-05-2020,7088,1135,30706
17-05-2020,2,0,7
17-05-2020,11,1,13
17-05-2020,1,0,1
17-05-2020,196,3,737
17-05-2020,9,1,13
17-05-2020,1257,32,1946
17-05-2020,2839,126,4960
17-05-2020,3538,74,10585
17-05-2020,971,34,1509
17-05-2020,64,0,167
17-05-2020,51,1,88
17-05-2020,2441,104,4258
17-05-2020,872,232,2576
18-05-2020,33,0,33
18-05-2020,1456,50,2407
18-05-2020,1,0,1
18-05-2020,41,2,101
18-05-2020,475,8,1262
18-05-2020,51,3,191
18-05-2020,59,0,86
18-05-2020,0,0,1
18-05-2020,4485,160,10054
18-05-2020,7,0,29
18-05-2020,4499,659,11379
18-05-2020,562,14,910
18-05-2020,44,3,80
18-05-2020,575,13,1183
18-05-2020,113,3,223
18-05-2020,509,37,1147
18-05-2020,497,4,601
18-05-2020,24,0,43
18-05-2020,2403,248,4977
18-05-2020,7688,1198,33053
18-05-2020,2,0,7
18-05-2020,11,1,13
18-05-2020,1,0,1
18-05-2020,220,4,828
18-05-2020,9,1,13
18-05-2020,1366,35,1964
18-05-2020,2992,131,5202
18-05-2020,4172,78,11224
18-05-2020,992,34,1551
18-05-2020,85,0,167
18-05-2020,52,1,92
18-05-2020,2441,104,4259
18-05-2020,959,238,2677
19-05-2020,33,0,33
19-05-2020,1552,50,2474
19-05-2020,1,0,1
19-05-2020,41,2,107
19-05-2020,494,9,1391
19-05-2020,54,3,196
19-05-2020,59,0,93
19-05-2020,0,0,1
19-05-2020,4485,168,10054
19-05-2020,7,0,38
19-05-2020,4804,694,11745
19-05-2020,598,14,928
19-05-2020,44,3,90
19-05-2020,609,15,1289
19-05-2020,113,3,223
19-05-2020,530,37,1246
19-05-2020,497,4,630
19-05-2020,41,0,43
19-05-2020,2435,252,5236
19-05-2020,8437,1249,35058
19-05-2020,2,0,7
19-05-2020,11,1,13
19-05-2020,1,0,1
19-05-2020,220,4,876
19-05-2020,9,1,18
19-05-2020,1547,37,1980
19-05-2020,3218,138,5507
19-05-2020,4406,81,11760
19-05-2020,1000,35,1597
19-05-2020,85,0,167
19-05-2020,52,1,93
19-05-2020,2783,118,4605
19-05-2020,1006,244,2825
20-05-2020,33,0,33
20-05-2020,1621,52,2532
20-05-2020,1,0,1
20-05-2020,41,4,142
20-05-2020,534,9,1498
20-05-2020,57,3,200
20-05-2020,59,0,101
20-05-2020,0,0,1
20-05-2020,4750,168,10554
20-05-2020,7,0,46
20-05-2020,5043,719,12140
20-05-2020,627,14,964
20-05-2020,47,3,92
20-05-2020,653,17,1317
20-05-2020,127,3,231
20-05-2020,544,40,1397
20-05-2020,497,4,642
20-05-2020,43,0,43
20-05-2020,2630,258,5465
20-05-2020,9639,1325,37136
20-05-2020,2,0,9
20-05-2020,12,1,13
20-05-2020,1,0,1
20-05-2020,277,5,978
20-05-2020,9,1,18
20-05-2020,1642,38,2002
20-05-2020,3337,143,5845
20-05-2020,4895,84,12448
20-05-2020,1010,38,1634
20-05-2020,116,0,173
20-05-2020,52,1,111
20-05-2020,2918,123,4926
20-05-2020,1074,250,2961
20-05-2020,,,1096
21-05-2020,33,0,33
21-05-2020,1640,53,2602
21-05-2020,1,0,1
21-05-2020,48,4,170
21-05-2020,571,10,1674
21-05-2020,57,3,202
21-05-2020,59,0,115
21-05-2020,0,0,1
21-05-2020,5192,176,11088
21-05-2020,7,0,50
21-05-2020,5219,749,12537
21-05-2020,648,14,993
21-05-2020,54,3,110
21-05-2020,678,18,1390
21-05-2020,127,3,231
21-05-2020,556,41,1462
21-05-2020,502,4,666
21-05-2020,43,0,44
21-05-2020,2733,267,5735
21-05-2020,10318,1390,39297
21-05-2020,2,0,25
21-05-2020,12,1,14
21-05-2020,1,0,1
21-05-2020,307,6,1052
21-05-2020,9,0,18
21-05-2020,1794,38,2005
21-05-2020,3404,147,6015
21-05-2020,5882,87,13191
21-05-2020,1015,40,1661
21-05-2020,133,0,173
21-05-2020,53,1,122
21-05-2020,3066,127,5175
21-05-2020,1136,253,3103
21-05-2020,0,0,1403
